PercentageTypeGateAND,PercentageTypeGateOR,PercentageTypeGateNOT,PercentageTypeGateXOR,PercentageTypeGateXNOR,PercentageTypeGateBUF,PercentageTypeGateNOR,PercentageTypeGateNAND,MaxInputDegree,MinInputDegree,MiddleInputDegree,MaxOutputDegree,MinOutputDegree,MiddleOutputDegree,PercentageMiddleDepth,PercentageMiddleSignVar,isMultiplexer
0.0381125,0.00362976,0.0598911,0,0,0,0.435572,0.462795,4,1,3.4755,0.0356832,1,3.3342,0.391355,0.567344,0
0,0.0138889,0.236111,0,0,0,0.319444,0.430556,4,1,2.65278,0.0909091,1,2.18182,0.348485,0.511285,0
0.0264211,0.00480384,0.0616493,0,0,0,0.439552,0.467574,4,1,3.44035,0.0306513,1,3.29349,0.396679,0.551198,0
0.0217391,0.00217391,0.0586957,0,0,0,0.447101,0.47029,4,1,3.39493,0.0241713,1,3.23619,0.38651,0.5401,0
0.0691004,0.00130378,0.0612777,0,0,0,0.40678,0.461538,4,1,3.3781,0.051186,1,3.23595,0.397836,0.597784,0
0.00684932,0.00513699,0.107877,0,0,0,0.421233,0.458904,4,1,3.14726,0.0298742,1,2.89151,0.3826,0.513007,0
0.0150033,0.00391389,0.0639269,0,0,0,0.448793,0.468363,4,1,3.35029,0.0204208,1,3.17884,0.385726,0.527417,0
0,0.0153846,0.246154,0,0,0,0.276923,0.461538,4,1,2.83077,0.103896,1,2.4026,0.350649,0.569231,0
0.0247813,0.0131195,0.0889213,0,0,0,0.419825,0.453353,4,1,3.27405,0.0383562,1,3.07808,0.39589,0.54678,0
0.002,0.002,0.15,0,0,0,0.404,0.442,4,1,2.838,0.0229277,1,2.50441,0.363904,0.478388,0
0,0,0.325203,0,0,0,0.329268,0.345528,4,1,2.36992,0.0120846,1,1.76435,0.44713,0.357054,0
0.0170316,0.00608273,0.080292,0,0,0,0.434307,0.462287,4,1,3.28467,0.0296465,1,3.07982,0.381984,0.535988,0
0.0277778,0.0138889,0.208333,0,0,0,0.319444,0.430556,4,1,2.77778,0.119048,1,2.39286,0.357143,0.607639,0
0.0641283,0.00200401,0.0741483,0,0,0,0.392786,0.466934,4,1,3.3988,0.0782443,1,3.23855,0.392494,0.620762,0
0.0205479,0.00684932,0.191781,0,0,0,0.349315,0.431507,4,1,2.90411,0.0650888,1,2.51479,0.353057,0.526206,0
0.0190476,0.00571429,0.100952,0,0,0,0.417143,0.457143,4,1,3.23619,0.0389381,1,3.00885,0.386431,0.537095,0
0.0231729,0.00356506,0.108734,0,0,0,0.397504,0.467023,4,1,3.30303,0.0415973,1,3.08486,0.39046,0.537923,0
0.0629371,0.0034965,0.104895,0,0,0,0.34965,0.479021,4,1,3.23427,0.116667,1,3.08667,0.428889,0.705544,0
0.00554236,0.00158353,0.0831354,0,0,0,0.441805,0.467934,4,1,3.17102,0.0177646,1,2.96521,0.391068,0.512416,0
0.03443,0.00459067,0.0573833,0,0,0,0.439174,0.464422,4,1,3.45371,0.0300146,1,3.30527,0.389458,0.550802,0
0.0364769,0.00177936,0.0578292,0,0,0,0.430605,0.47331,4,1,3.4653,0.0340715,1,3.31857,0.385576,0.556868,0
0.012945,0,0.142395,0,0,0,0.391586,0.453074,4,1,3.06149,0.0405797,1,2.74493,0.373913,0.52616,0
0.0140647,0.00281294,0.0576653,0,0,0,0.448664,0.476793,4,1,3.42897,0.0255548,1,3.27976,0.387133,0.541253,0
0.00585366,0.00292683,0.0995122,0,0,0,0.43122,0.460488,4,1,3.06634,0.0171326,1,2.83499,0.382928,0.508397,0
0.0547945,0.0164384,0.0561644,0,0,0,0.416438,0.456164,4,1,3.40548,0.0512484,1,3.26807,0.397722,0.604949,0
0.00223048,0.000743494,0.0817844,0,0,0,0.447584,0.467658,4,1,3.16357,0.0159611,1,2.9535,0.382142,0.510401,0
0.0366972,0.00917431,0.211009,0,0,0,0.293578,0.449541,4,1,2.90826,0.0806452,1,2.56452,0.392473,0.571254,0
0.0352113,0.00704225,0.102113,0,0,0,0.369718,0.485915,4,1,3.19366,0.0963455,1,3.01661,0.419712,0.657001,0
0,0,0.32,0,0,0,0.24,0.44,4,1,2.66,0.0952381,1,2.12698,0.31746,0.521538,0
0.100858,0.00214592,0.0858369,0,0,0,0.358369,0.45279,4,1,3.24249,0.0696721,1,3.09836,0.409153,0.632755,0
0.0639456,0.00272109,0.0639456,0,0,0,0.408163,0.461224,4,1,3.38503,0.0546164,1,3.23667,0.390117,0.591677,0
0,0.00336417,0.0908326,0,0,0,0.446594,0.459209,4,1,2.98234,0.0147401,1,2.75175,0.396949,0.500622,0
0.0351494,0.00351494,0.0931459,0,0,0,0.405975,0.462214,4,1,3.3058,0.0411862,1,3.10049,0.390994,0.552585,0
0,0,0.307087,0,0,0,0.314961,0.377953,4,1,2.48031,0.0301205,1,1.90361,0.307229,0.416919,0
0.0200669,0.00668896,0.062709,0,0,0,0.444816,0.465719,4,1,3.36371,0.023753,1,3.18606,0.387437,0.532259,0
0.0122324,0.00458716,0.100917,0,0,0,0.428135,0.454128,4,1,3.10398,0.026648,1,2.84853,0.385694,0.513528,0
0.0326797,0.0261438,0.101307,0,0,0,0.362745,0.477124,4,1,3.22222,0.115265,1,3.07477,0.426791,0.692375,0
0.0103595,0.00182815,0.0578915,0,0,0,0.453382,0.476539,4,1,3.45338,0.023865,1,3.29919,0.379123,0.537073,0
0,0.00196078,0.133333,0,0,0,0.417647,0.447059,4,1,2.88824,0.0244755,1,2.57692,0.376457,0.492536,0
0.0642857,0.0428571,0.142857,0,0,0,0.271429,0.478571,4,1,3,0.194631,1,2.8255,0.436242,0.762698,0
0.0154355,0.00220507,0.0771775,0,0,0,0.439912,0.46527,4,1,3.29989,0.0268595,1,3.09298,0.383953,0.531025,0
0.00431344,0,0.0754853,0,0,0,0.44716,0.473041,4,1,3.26168,0.0182556,1,3.06829,0.381564,0.517826,0
0.00489168,0.000698812,0.0768693,0,0,0,0.447939,0.469602,4,1,3.20825,0.0170046,1,3.00327,0.387835,0.511366,0
0.0380711,0.0101523,0.0989848,0,0,0,0.393401,0.459391,4,1,3.30711,0.064133,1,3.09739,0.395883,0.592499,0
0.0180723,0,0.0855422,0,0,0,0.431325,0.46506,4,1,3.2506,0.026936,1,3.02918,0.377478,0.527474,0
0,0,0.327586,0,0,0,0.321839,0.350575,4,1,2.39655,0.0170213,1,1.77872,0.438298,0.36612,0
0,0,0.382609,0,0,0,0.3,0.317391,4,1,2.26087,0.00917431,1,1.59327,0.425076,0.327387,0
0,0,0.151007,0,0,0,0.417785,0.431208,4,1,2.76342,0.0145985,1,2.40584,0.36253,0.460636,0
0.0169492,0.0169492,0.186441,0,0,0,0.305085,0.474576,4,1,2.91525,0.19403,1,2.58209,0.412935,0.709746,0
0,0,0.355556,0,0,0,0.3,0.344444,4,1,2.32222,0.0230769,1,1.61538,0.423077,0.360556,0
0.0422654,0.00169062,0.0625528,0,0,0,0.431107,0.462384,4,1,3.40406,0.0282258,1,3.24839,0.389785,0.549777,0
0.00876095,0,0.0663329,0,0,0,0.449312,0.475594,4,1,3.35607,0.0189573,1,3.17773,0.388231,0.51926,0
0.0178571,0.00714286,0.0738095,0,0,0,0.432143,0.469048,4,1,3.31667,0.0325843,1,3.13146,0.392135,0.538333,0
0.032316,0.00359066,0.0825853,0,0,0,0.400359,0.481149,4,1,3.37343,0.0545145,1,3.20273,0.396366,0.590545,0
0.0571429,0.00150376,0.075188,0,0,0,0.4,0.466165,4,1,3.36541,0.0500715,1,3.20315,0.387697,0.583016,0
0.00631912,0.00157978,0.0726698,0,0,0,0.452607,0.466825,4,1,3.20537,0.0177384,1,3,0.389012,0.519239,0
0.0298507,0.00149254,0.0835821,0,0,0,0.422388,0.462687,4,1,3.31791,0.0320781,1,3.10181,0.383078,0.54303,0
0,0,0.339286,0,0,0,0.3125,0.348214,4,1,2.39286,0.0261438,1,1.75817,0.424837,0.385453,0
0.0168856,0.00500313,0.054409,0,0,0,0.454034,0.469669,4,1,3.41964,0.0244922,1,3.26702,0.389088,0.537027,0
0.0454545,0.0227273,0.25,0,0,0,0.113636,0.568182,4,1,2.88636,0.244898,1,2.61224,0.496599,0.868182,0
0.00705467,0,0.109347,0,0,0,0.419753,0.463845,4,1,3.13757,0.0290323,1,2.87097,0.372581,0.519783,0
0.0408805,0.00314465,0.128931,0,0,0,0.36478,0.462264,4,1,3.19182,0.0641399,1,2.9621,0.391642,0.574717,0
0,0,0.187793,0,0,0,0.380282,0.431925,4,1,2.81221,0.04,1,2.4,0.344,0.491943,0
0.00166945,0.00166945,0.156928,0,0,0,0.409015,0.430718,4,1,2.7429,0.014556,1,2.39301,0.368753,0.454526,0
0,0,0.230769,0,0,0,0.330769,0.438462,4,1,2.81538,0.0580645,1,2.36774,0.365591,0.497846,0
0,0,0.2,0,0,0,0.379592,0.420408,4,1,2.67755,0.0309278,1,2.25773,0.352806,0.448713,0
0.0091135,0.0024855,0.0687655,0,0,0,0.451533,0.468103,4,1,3.33471,0.0210608,1,3.14041,0.381435,0.52728,0
0.103131,0.0110497,0.0607735,0,0,0,0.383057,0.441989,4,1,3.32044,0.0742049,1,3.18728,0.405183,0.641364,0
0.019084,0,0.112595,0,0,0,0.406489,0.461832,4,1,3.18321,0.0350877,1,2.92807,0.380702,0.524851,0
0.0249042,0.0191571,0.0651341,0,0,0,0.425287,0.465517,4,1,3.3908,0.0637523,1,3.22587,0.392228,0.605009,0
0,0,0.314159,0,0,0,0.318584,0.367257,4,1,2.4292,0.0171233,1,1.88356,0.323059,0.386565,0
0,0,0.247368,0,0,0,0.347368,0.405263,4,1,2.6,0.0299145,1,2.11538,0.337607,0.431459,0
0,0,0.155624,0,0,0,0.412943,0.431433,4,1,2.76271,0.0147453,1,2.40483,0.364611,0.458961,0
0.00560224,0.00280112,0.085901,0,0,0,0.438842,0.466853,4,1,3.19795,0.0226678,1,2.98692,0.391456,0.515431,0
0,0,0.205882,0,0,0,0.388655,0.405462,4,1,2.62395,0.0139616,1,2.1815,0.346713,0.42045,0
0.0207254,0.00518135,0.243523,0,0,0,0.202073,0.528497,4,1,3.03627,0.152709,1,2.89163,0.456486,0.751295,0
0.0185067,0.00446713,0.0523293,0,0,0,0.451181,0.473516,4,1,3.47862,0.0263642,1,3.34273,0.391784,0.542877,0
0.00689655,0.00137931,0.106207,0,0,0,0.426207,0.45931,4,1,3.08138,0.0239899,1,2.82197,0.382997,0.504848,0
0,0,0.269231,0,0,0,0.230769,0.5,4,1,2.75,0.189655,1,2.48276,0.442529,0.782051,0
0,0.0045977,0.236782,0,0,0,0.363218,0.395402,4,1,2.56552,0.0131332,1,2.09568,0.346467,0.407108,0
0.0897666,0.005386,0.075404,0,0,0,0.38061,0.448833,4,1,3.31059,0.0651801,1,3.16467,0.40709,0.622911,0
0.0258493,0.00221566,0.0598227,0,0,0,0.442393,0.469719,4,1,3.38479,0.0245959,1,3.22136,0.390724,0.538694,0
0.0217755,0.00167504,0.0904523,0,0,0,0.420436,0.465662,4,1,3.31993,0.0390625,1,3.09844,0.381771,0.546765,0
0.00438276,0,0.0759679,0,0,0,0.451424,0.468225,4,1,3.23009,0.017796,1,3.02738,0.386265,0.515586,0
0.00966184,0.00772947,0.0753623,0,0,0,0.445411,0.461836,4,1,3.2628,0.0235721,1,3.06256,0.386824,0.52782,0
0.021164,0.00396825,0.10582,0,0,0,0.414021,0.455026,4,1,3.1455,0.0257353,1,2.91544,0.388889,0.514705,0
0.0213058,0.00549828,0.0570447,0,0,0,0.44811,0.468041,4,1,3.41443,0.0229358,1,3.25623,0.387942,0.537747,0
0.00573614,0,0.114723,0,0,0,0.42065,0.458891,4,1,3.08987,0.0277296,1,2.80243,0.382438,0.508746,0
0,0,0.295775,0,0,0,0.330986,0.373239,4,1,2.45775,0.013624,1,1.90463,0.306994,0.380451,0
0.017284,0.00658436,0.0625514,0,0,0,0.441152,0.472428,4,1,3.43786,0.0298977,1,3.28718,0.390244,0.545547,0
0.0959752,0.00619195,0.0990712,0,0,0,0.362229,0.436532,4,1,3.21053,0.0784884,1,3.01744,0.402132,0.625682,0
0.00297177,0.00148588,0.0980683,0,0,0,0.421991,0.475483,4,1,3.25706,0.0316804,1,3.02066,0.381543,0.530853,0
0.0335196,0.0111732,0.0656425,0,0,0,0.412011,0.477654,4,1,3.38687,0.0522788,1,3.25201,0.397676,0.602747,0
0,0,0.388393,0,0,0,0.294643,0.316964,4,1,2.25,0.00943396,1,1.58805,0.41195,0.326368,0
0.0656814,0.00492611,0.0853859,0,0,0,0.389163,0.454844,4,1,3.3399,0.0596546,1,3.19466,0.405024,0.600692,0
0,0.047619,0.214286,0,0,0,0.285714,0.452381,4,1,2.78571,0.14,1,2.36,0.346667,0.64881,0
0.00877193,0,0.223684,0,0,0,0.359649,0.407895,4,1,2.63158,0.0254545,1,2.18545,0.351515,0.437383,0
0.0488323,0.0106157,0.0785563,0,0,0,0.399151,0.462845,4,1,3.3397,0.0662651,1,3.16064,0.392905,0.604702,0
0,0,0.206278,0,0,0,0.358744,0.434978,4,1,2.75785,0.0384615,1,2.36923,0.358974,0.479336,0
0.0197044,0.00738916,0.091133,0,0,0,0.403941,0.477833,4,1,3.36207,0.0696056,1,3.16937,0.390565,0.595172,0
0,0.00325733,0.162866,0,0,0,0.394137,0.439739,4,1,2.82085,0.02849,1,2.47009,0.551282,0.482677,0
0.0365854,0.0121951,0.189024,0,0,0,0.335366,0.426829,4,1,2.78659,0.0473684,1,2.41053,0.37193,0.512664,0
0.0578778,0.022508,0.0836013,0,0,0,0.37299,0.463023,4,1,3.24116,0.101227,1,3.09509,0.4182,0.693891,0
0.0203762,0.0015674,0.0697492,0,0,0,0.442006,0.466301,4,1,3.33777,0.022997,1,3.16024,0.386746,0.528006,0
0.0111111,0.00833333,0.147222,0,0,0,0.383333,0.45,4,1,3.01667,0.035,1,2.7175,0.3825,0.512292,0
0.0197006,0.00551615,0.0646178,0,0,0,0.443656,0.466509,4,1,3.36564,0.0216418,1,3.18806,0.387313,0.529973,0
0.0246914,0.0123457,0.148148,0,0,0,0.339506,0.475309,4,1,3.14815,0.12,1,2.92,0.434286,0.650997,0
0.0034626,0.00207756,0.0720222,0,0,0,0.450831,0.471607,4,1,3.27909,0.0182648,1,3.08937,0.384431,0.51883,0
0.011713,0.00219619,0.0578331,0,0,0,0.449488,0.47877,4,1,3.46779,0.0251397,1,3.30866,0.388501,0.544101,0
0.00168776,0.00506329,0.0810127,0,0,0,0.443882,0.468354,4,1,3.24557,0.0206186,1,3.05075,0.387787,0.513091,0
0,0,0.234694,0,0,0,0.367347,0.397959,4,1,2.59694,0.0145228,1,2.11411,0.335408,0.411395,0
0.0414201,0.00591716,0.153846,0,0,0,0.337278,0.461538,4,1,3.02367,0.0909091,1,2.73797,0.385027,0.583826,0
0.0186047,0.00620155,0.0573643,0,0,0,0.448062,0.469767,4,1,3.45814,0.0266075,1,3.29786,0.384824,0.539806,0
0.00581734,0.00116347,0.0645724,0,0,0,0.456079,0.472368,4,1,3.34846,0.0176991,1,3.18418,0.390487,0.526018,0
0.125683,0.00910747,0.0673953,0,0,0,0.364299,0.433515,4,1,3.27505,0.0699301,1,3.1451,0.407925,0.642354,0
0.0103917,0.0039968,0.0639488,0,0,0,0.446843,0.47482,4,1,3.3789,0.025076,1,3.21277,0.384752,0.535116,0
0.0243902,0.0365854,0.182927,0,0,0,0.304878,0.451219,4,1,2.87805,0.188889,1,2.63333,0.433333,0.733232,0
0.0833333,0.0116279,0.0794574,0,0,0,0.393411,0.432171,4,1,3.27713,0.0685185,1,3.13333,0.408025,0.621285,0
0.0087073,0.000669792,0.070998,0,0,0,0.448091,0.471534,4,1,3.26859,0.0163831,1,3.07561,0.381853,0.517336,0
0.022792,0.002849,0.125356,0,0,0,0.390313,0.458689,4,1,3.16239,0.0493506,1,2.88571,0.379221,0.544998,0
0.00927152,0.0013245,0.0596026,0,0,0,0.45298,0.476821,4,1,3.40927,0.020794,1,3.24449,0.390674,0.530343,0
0,0.00313972,0.11146,0,0,0,0.430141,0.455259,4,1,3.00314,0.022792,1,2.7265,0.381766,0.500954,0
0.00220751,0.00220751,0.172185,0,0,0,0.397351,0.426049,4,1,2.72406,0.0209524,1,2.35238,0.368889,0.453612,0
0.0453216,0.00438596,0.0730994,0,0,0,0.409357,0.467836,4,1,3.39766,0.051532,1,3.23816,0.396007,0.583978,0
0.0167464,0.00478469,0.107656,0,0,0,0.411483,0.45933,4,1,3.16507,0.0440529,1,2.9163,0.375184,0.544059,0
0.02998,0.000666223,0.0546302,0,0,0,0.441706,0.473018,4,1,3.49367,0.0287908,1,3.35573,0.388569,0.54757,0
0.0362401,0.00453001,0.0781427,0,0,0,0.423556,0.457531,4,1,3.31823,0.0287234,1,3.11809,0.390426,0.539469,0
0.00709639,0.00236546,0.0555884,0,0,0,0.456535,0.478415,4,1,3.42756,0.0214811,1,3.27699,0.383079,0.53298,0
0.00784929,0,0.0784929,0,0,0,0.445055,0.468603,4,1,3.20879,0.0168869,1,3.0022,0.389623,0.514967,0
0.0129412,0.00235294,0.0623529,0,0,0,0.452353,0.47,4,1,3.33647,0.0172702,1,3.16045,0.389786,0.521709,0
0.0552147,0.00204499,0.0777096,0,0,0,0.398773,0.466258,4,1,3.35378,0.0719844,1,3.19261,0.397536,0.61317,0
0.0394922,0.00705219,0.077574,0,0,0,0.417489,0.458392,4,1,3.32722,0.0371353,1,3.12997,0.38992,0.550509,0
0.0221106,0.0040201,0.0643216,0,0,0,0.438191,0.471357,4,1,3.44925,0.0315488,1,3.28203,0.381772,0.550813,0
0.0259481,0.00898204,0.0628743,0,0,0,0.43513,0.467066,4,1,3.43413,0.0372849,1,3.29063,0.390057,0.566685,0
0.00535475,0.00535475,0.100402,0,0,0,0.435074,0.453815,4,1,3.02811,0.0233129,1,2.77669,0.386503,0.506162,0
0,0,0.158228,0,0,0,0.408228,0.433544,4,1,2.76582,0.0165289,1,2.40909,0.368687,0.456571,0
0.0109375,0.003125,0.109375,0,0,0,0.420312,0.45625,4,1,3.08594,0.0271429,1,2.82286,0.378095,0.508802,0
0.0305085,0.00169492,0.0567797,0,0,0,0.438983,0.472034,4,1,3.49153,0.0357724,1,3.35041,0.389431,0.557814,0
0,0.0769231,0.230769,0,0,0,0.179487,0.512821,4,1,2.74359,0.204545,1,2.45455,0.462121,0.830769,0
0.00101523,0.00203046,0.0994924,0,0,0,0.435533,0.461929,4,1,3.05482,0.0177404,1,2.81046,0.383442,0.501145,0
0.0461538,0.0769231,0.2,0,0,0,0.230769,0.446154,4,1,2.76923,0.164384,1,2.47945,0.406393,0.701923,0
0,0,0.371859,0,0,0,0.306533,0.321608,4,1,2.26633,0.0105634,1,1.59155,0.408451,0.333195,0
0.00946143,0.00363901,0.0669578,0,0,0,0.449054,0.470888,4,1,3.33479,0.0185822,1,3.15416,0.391145,0.52609,0
0,0,0.239766,0,0,0,0.359649,0.400585,4,1,2.57018,0.0166667,1,2.09524,0.334127,0.414905,0
0.0609137,0.0152284,0.167513,0,0,0,0.299492,0.456853,4,1,3.01523,0.084507,1,2.79343,0.405321,0.618338,0
0,0,0.328244,0,0,0,0.305344,0.366412,4,1,2.39695,0.0225989,1,1.77966,0.303202,0.373714,0
0,0,0.260163,0,0,0,0.325203,0.414634,4,1,2.60976,0.0460526,1,2.11842,0.337719,0.450799,0
0,0,0.363636,0,0,0,0.151515,0.484848,4,1,2.72727,0.142857,1,2.16667,0.34127,0.558923,0
0.00277008,0.00138504,0.101108,0,0,0,0.433518,0.461219,4,1,3.08033,0.0266836,1,2.82719,0.382889,0.510036,0
0.00990099,0,0.0634828,0,0,0,0.451951,0.474665,4,1,3.33489,0.0176698,1,3.16234,0.385975,0.522801,0
0.0196078,0.00217865,0.0610022,0,0,0,0.436819,0.480392,4,1,3.45861,0.0406674,1,3.31178,0.394508,0.574366,0
0.00828157,0.00414079,0.0869565,0,0,0,0.414079,0.486542,4,1,3.3354,0.0605469,1,3.14844,0.388672,0.591204,0
0.0181976,0.00433276,0.0701906,0,0,0,0.442808,0.464471,4,1,3.31196,0.0236735,1,3.12082,0.385034,0.525545,0
0.0152722,0.00199203,0.059761,0,0,0,0.448871,0.474104,4,1,3.39575,0.0214646,1,3.22917,0.382997,0.529285,0
0,0,0.34,0,0,0,0.26,0.4,4,1,2.42,0.0588235,1,1.79412,0.448529,0.421111,0
0.0130902,0.00187003,0.0500234,0,0,0,0.460028,0.474988,4,1,3.44787,0.0170098,1,3.3017,0.387198,0.529672,0
0.00124688,0.00124688,0.110973,0,0,0,0.432668,0.453865,4,1,2.94763,0.0204082,1,2.68141,0.380574,0.496898,0
0.0865007,0.00524246,0.0642202,0,0,0,0.393185,0.450852,4,1,3.37615,0.048995,1,3.23744,0.394472,0.600342,0
0.028151,0.00127959,0.0537428,0,0,0,0.445937,0.470889,4,1,3.46897,0.0238824,1,3.32088,0.387834,0.543543,0
0.0105263,0,0.226316,0,0,0,0.352632,0.410526,4,1,2.63158,0.0349345,1,2.18777,0.521834,0.441296,0
0.00787402,0,0.173228,0,0,0,0.374016,0.444882,4,1,2.92126,0.0412371,1,2.55326,0.355097,0.509576,0
0.00539707,0.00154202,0.074017,0,0,0,0.451041,0.468003,4,1,3.18119,0.0172911,1,2.97334,0.384486,0.517382,0
0.0143043,0.0117035,0.0637191,0,0,0,0.436931,0.473342,4,1,3.43173,0.0445545,1,3.26733,0.387376,0.566937,0
0.0773067,0.00498753,0.0997506,0,0,0,0.361596,0.456359,4,1,3.2394,0.0608899,1,3.0445,0.406713,0.591886,0
0.0660377,0,0.0727763,0,0,0,0.40027,0.460916,4,1,3.38679,0.0451031,1,3.23969,0.400344,0.592318,0
0.0258427,0.00224719,0.0865169,0,0,0,0.426966,0.458427,4,1,3.26517,0.0294737,1,3.06,0.39193,0.52839,0
0.0239521,0,0.179641,0,0,0,0.359281,0.437126,4,1,2.87425,0.0572917,1,2.50521,0.369792,0.518084,0
0.0101614,0,0.0651524,0,0,0,0.449492,0.475194,4,1,3.34728,0.0169779,1,3.16978,0.385399,0.52073,0
0.0112994,0.00338983,0.0949153,0,0,0,0.428249,0.462147,4,1,3.14463,0.0230366,1,2.91518,0.394415,0.512591,0
0.00896861,0.00896861,0.130045,0,0,0,0.394619,0.457399,4,1,3.08969,0.0685484,1,2.78226,0.385753,0.550314,0
0.018393,0.00580833,0.070668,0,0,0,0.441433,0.463698,4,1,3.32914,0.0255474,1,3.13869,0.390207,0.531216,0
0.0213392,0.00294334,0.0603385,0,0,0,0.446652,0.468727,4,1,3.3738,0.0244755,1,3.20699,0.386946,0.538486,0
0.0212355,0.00579151,0.0791506,0,0,0,0.425676,0.468147,4,1,3.35811,0.0274725,1,3.18681,0.385226,0.536852,0
0.0285714,0.0010582,0.0857143,0,0,0,0.421164,0.463492,4,1,3.31429,0.0268657,1,3.11741,0.385406,0.531746,0
0.0670498,0.00191571,0.0823755,0,0,0,0.385057,0.463602,4,1,3.33716,0.0656934,1,3.18066,0.416667,0.60809,0
0,0,0.4,0,0,0,0.2,0.4,4,1,2.46667,0.0847458,1,1.89831,0.327684,0.480952,0
0.0274725,0.0384615,0.197802,0,0,0,0.236264,0.5,4,1,2.95055,0.140625,1,2.80208,0.470486,0.743407,0
0.0674603,0.0198413,0.115079,0,0,0,0.333333,0.464286,4,1,3.15079,0.105263,1,2.98872,0.428571,0.686224,0
0.0318949,0.00375235,0.0750469,0,0,0,0.410882,0.478424,4,1,3.42402,0.0642857,1,3.26071,0.396429,0.613092,0
0.0846906,0.00651466,0.0977199,0,0,0,0.345277,0.465798,4,1,3.1987,0.0892308,1,3.02462,0.426667,0.64857,0
0,0,0.113855,0,0,0,0.432099,0.454047,4,1,2.96571,0.0210918,1,2.68362,0.372622,0.497408,0
0.00670241,0.00268097,0.0991957,0,0,0,0.432976,0.458445,4,1,3.08713,0.0233702,1,2.83395,0.377204,0.510184,0
0.0699301,0,0.167832,0,0,0,0.286713,0.475524,4,1,3.04895,0.11465,1,2.78344,0.403397,0.624376,0
0.0239268,0.00140746,0.0661506,0,0,0,0.441239,0.467277,4,1,3.37931,0.0221031,1,3.21701,0.384907,0.531922,0
0,0,0.305195,0,0,0,0.318182,0.376623,4,1,2.48052,0.025,1,1.915,0.311667,0.403303,0
0.0769231,0.010989,0.21978,0,0,0,0.230769,0.461538,4,1,2.93407,0.107843,1,2.62745,0.408497,0.627373,0
0.00806452,0.00107527,0.0607527,0,0,0,0.454301,0.475806,4,1,3.37258,0.0168625,1,3.20593,0.384091,0.522614,0
0,0,0.188889,0,0,0,0.377778,0.433333,4,1,2.75278,0.0239234,1,2.37321,0.358054,0.460536,0
0.0334572,0.0148699,0.100372,0,0,0,0.36803,0.483271,4,1,3.20446,0.116197,1,3.03873,0.409624,0.683024,0
0.0102041,0.193878,0.193878,0,0,0,0.183673,0.418367,4,1,2.67347,0.173077,1,2.52885,0.509615,0.845238,0
0.012087,0.00322321,0.0676873,0,0,0,0.450443,0.466559,4,1,3.32796,0.0212766,1,3.13906,0.378166,0.526124,0
0.00228833,0,0.104119,0,0,0,0.430206,0.463387,4,1,3.08581,0.019958,1,2.83403,0.395308,0.505398,0
0.011396,0.0014245,0.0705128,0,0,0,0.445157,0.47151,4,1,3.30199,0.0187919,1,3.11208,0.391051,0.521989,0
0.020934,0.000536769,0.0547504,0,0,0,0.449275,0.474503,4,1,3.45303,0.0200514,1,3.30797,0.387318,0.533142,0
0,0.00340136,0.132653,0,0,0,0.421769,0.442177,4,1,2.85204,0.0181269,1,2.53474,0.375126,0.481545,0
0.11583,0,0.111969,0,0,0,0.339768,0.432432,4,1,3.15444,0.0785714,1,2.92143,0.396429,0.615187,0
0.00522193,0.00261097,0.140992,0,0,0,0.402089,0.449086,4,1,2.96606,0.032634,1,2.65035,0.370629,0.50403,0
0.0952381,0.012987,0.0865801,0,0,0,0.357143,0.448052,4,1,3.21645,0.0788382,1,3.08506,0.427386,0.655195,0
0.0302198,0.0018315,0.0677656,0,0,0,0.43315,0.467033,4,1,3.37912,0.0278503,1,3.21236,0.387293,0.542044,0
0.022963,0.00444444,0.0637037,0,0,0,0.439259,0.46963,4,1,3.44,0.0276596,1,3.29433,0.38818,0.544074,0
0.0641026,0.00854701,0.119658,0,0,0,0.354701,0.452991,4,1,3.13675,0.0750988,1,2.90514,0.395257,0.61516,0
0,0.00125,0.12125,0,0,0,0.42875,0.44875,4,1,2.87625,0.0157303,1,2.58652,0.374532,0.482417,0
0.124122,0.00702576,0.0772834,0,0,0,0.358314,0.433255,4,1,3.22248,0.0691964,1,3.07366,0.427083,0.644809,0
0,0.0165289,0.256198,0,0,0,0.22314,0.504132,4,1,2.98347,0.145038,1,2.76336,0.427481,0.692562,0
0.00394477,0.00394477,0.120316,0,0,0,0.418146,0.453649,4,1,2.99803,0.0284698,1,2.70641,0.392645,0.503102,0
0,0,0.186246,0,0,0,0.389685,0.424069,4,1,2.72779,0.0219512,1,2.32439,0.354472,0.455212,0
0.0197842,0.00134892,0.0490108,0,0,0,0.455935,0.473921,4,1,3.44424,0.0168248,1,3.305,0.392148,0.531097,0
0.0105541,0.00329815,0.0639842,0,0,0,0.448549,0.473615,4,1,3.40831,0.0213568,1,3.24623,0.390285,0.529675,0
0.00634115,0.00190235,0.0684845,0,0,0,0.450222,0.47305,4,1,3.31833,0.0173965,1,3.13977,0.385123,0.51946,0
0.0119966,0.00771208,0.0702656,0,0,0,0.443873,0.466153,4,1,3.29649,0.0234818,1,3.11579,0.390553,0.528139,0
0.00686499,0.00228833,0.085431,0,0,0,0.440122,0.465294,4,1,3.13883,0.0156361,1,2.92537,0.390429,0.510115,0
0.0248262,0.00893744,0.0734856,0,0,0,0.424032,0.468719,4,1,3.3853,0.036156,1,3.24453,0.399937,0.562336,0
